lat,lon,pixel_count,mean_tb,min_tb,median_tb,std_tb,max_radius,min_radius,mean_radius,max_cloud_top_height,mean_cloud_top_height,target
706,1374,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
710,1382,19,225.41177,220.7726,225.51892,2.6108491,5.0990195135927845,0.0,2.3116333608749677,2.922740173339844,2.458822631835938,1
712,1617,6,226.00519,222.98343,225.70557,2.5644193,3.0,0.0,1.3333333333333333,2.7016571044921878,2.399481201171875,1
712,1613,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
714,1613,3,228.32458,227.14478,228.33298,0.9599089,1.0,0.0,0.6666666666666666,2.2855224609375,2.16754150390625,0
736,1594,7287,220.71631,198.06773,221.66829,6.3446293,137.6117727521886,0.0,70.49423189583622,5.193226623535157,2.928369140625,1
738,1089,176,213.96152,182.78459,217.26541,12.82597,15.297058540778355,0.0,7.181056098434712,6.721540832519532,3.6038482666015628,1
746,1382,49,227.39224,223.41455,227.54373,1.8002505,11.313708498984761,0.0,4.411742459313514,2.6585449218750004,2.2607757568359377,1
741,1367,2,228.12791,227.14478,228.12791,0.98313904,1.0,0.0,0.5,2.2855224609375,2.187208557128906,0
741,1397,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
741,1410,27,226.2193,219.39902,227.14478,2.8277595,7.810249675906654,0.0,3.7127925543768723,3.0600982666015626,2.378070068359375,1
743,1423,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
746,1173,4,228.02527,226.33797,228.13356,1.1968019,1.4142135623730951,0.0,0.8535533905932737,2.3662033081054688,2.19747314453125,0
745,1423,3,228.06706,227.14478,228.33298,0.67133904,1.0,0.0,0.6666666666666666,2.2855224609375,2.1932937622070314,0
747,1579,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
748,1394,2,225.72131,225.10466,225.72131,0.61665344,1.0,0.0,0.5,2.4895339965820313,2.4278686523437503,0
767,951,2,227.93835,227.54373,227.93835,0.3946228,1.0,0.0,0.5,2.2456268310546874,2.20616455078125,0
769,1617,6,228.3806,225.93001,228.91722,1.3946965,2.0,0.0,1.0690355937288492,2.406999206542969,2.161940002441406,1
770,1516,3,228.585,227.54373,228.33298,0.9696131,2.0,0.0,1.0,2.2456268310546874,2.1414993286132815,0
773,1054,9,227.5909,224.26634,228.72339,2.1220732,2.23606797749979,0.0,1.2293883446939977,2.5733657836914063,2.240910339355469,1
779,1589,57,227.6327,222.54872,227.93977,1.7955469,10.295630140987,0.0,5.075639588492807,2.745127868652344,2.236729431152344,1
785,1514,181,226.54562,219.86101,227.54373,2.6734812,16.278820596099706,0.0,6.079055000051116,3.0138992309570316,2.3454376220703126,1
774,1528,8,228.51591,226.33797,228.91722,1.1795138,3.0,0.0,1.4562851924841107,2.3662033081054688,2.1484085083007813,1
773,1543,2,229.87833,229.87833,229.87833,0.0,1.0,0.0,0.5,2.0121673583984374,2.0121673583984374,0
776,1540,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
778,1541,2,229.49469,229.11105,229.49469,0.38363647,1.0,0.0,0.5,2.0888946533203128,2.050531005859375,0
781,1581,4,229.6865,229.11105,229.87833,0.33223894,1.4142135623730951,0.0,0.8535533905932737,2.0888946533203128,2.0313507080078126,0
781,1504,2,229.30353,229.11105,229.30353,0.192482,1.0,0.0,0.5,2.0888946533203128,2.069647216796875,0
781,1583,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
785,1591,5,229.4928,228.33298,229.87833,0.5985133,2.23606797749979,0.0,1.130056307974577,2.1667022705078125,2.05072021484375,1
783,1595,2,229.49602,229.49602,229.49602,0.0,1.0,0.0,0.5,2.050398254394531,2.050398254394531,0
788,1537,6,229.17296,228.33298,229.30353,0.51926094,2.23606797749979,0.0,1.2750469233121475,2.1667022705078125,2.0827041625976563,1
804,1538,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
820,706,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
820,714,2,228.12791,227.14478,228.12791,0.98313904,1.0,0.0,0.5,2.2855224609375,2.187208557128906,0
822,702,6,229.04053,227.93977,229.30353,0.820526,4.0,0.0,1.8333333333333333,2.2060226440429687,2.095947265625,1
822,719,2,227.52054,225.93001,227.52054,1.5905228,1.0,0.0,0.5,2.406999206542969,2.2479461669921874,0
832,1266,4,228.91452,228.33298,228.72339,0.5788301,1.4142135623730951,0.0,0.8535533905932737,2.1667022705078125,2.1085479736328128,0
840,1612,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
860,1616,646,218.7147,186.99161,220.31883,8.901288,35.84689665786984,0.0,16.409617396678737,6.300839233398438,3.1285293579101565,1
876,1261,5055,208.52312,180.08902,207.9454,11.708121,71.19691004531025,0.0,32.08354641605718,6.991098022460938,4.147688293457032,1
848,672,3,228.0699,227.54373,228.33298,0.37205395,1.0,0.0,0.6666666666666666,2.2456268310546874,2.193009948730469,0
853,636,41,226.06361,220.31883,226.33797,2.225231,8.06225774829855,0.0,3.9999455615993904,2.9681167602539062,2.3936386108398438,1
857,658,67,221.47977,204.26091,221.66829,5.379966,16.76305461424021,0.0,7.260166566505766,4.573908996582031,2.8520233154296877,1
852,1436,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
853,1435,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
855,1567,15,227.63536,225.93001,227.14478,1.2470007,3.1622776601683795,0.0,1.674208151985802,2.406999206542969,2.236463928222656,1
855,1587,7,229.27295,228.33298,229.49602,0.6137455,2.8284271247461903,0.0,1.354101237802725,2.1667022705078125,2.0727050781250003,1
862,1557,70,225.65964,218.46219,226.33797,3.1950014,9.219544457292887,0.0,4.1152548438657774,3.1537811279296877,2.4340362548828125,1
869,640,272,218.25752,206.75081,217.02328,6.2296243,25.019992006393608,0.0,9.974708915886739,4.324919128417969,3.1742477416992188,1
859,1577,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
862,622,2,228.3204,227.14478,228.3204,1.175621,1.0,0.0,0.5,2.2855224609375,2.1679595947265624,0
861,1573,4,228.32254,227.14478,228.13356,1.0694417,2.23606797749979,0.0,1.1625703849682212,2.2855224609375,2.1677459716796874,0
864,1385,3,227.66621,226.74287,227.14478,1.0347328,2.0,0.0,1.0,2.3257125854492187,2.233378601074219,0
864,1563,2,228.91722,228.72339,228.91722,0.1938324,1.0,0.0,0.5,2.1276611328125,2.1082778930664063,0
865,1550,2,229.10971,228.72339,229.10971,0.3863144,1.0,0.0,0.5,2.1276611328125,2.0890289306640626,0
868,1534,2,227.54373,227.54373,227.54373,0.0,1.0,0.0,0.5,2.2456268310546874,2.2456268310546874,0
874,1617,9,227.05736,224.26634,227.54373,2.1605697,4.123105625617661,0.0,2.280161251476203,2.5733657836914063,2.294264221191406,1
877,1455,3,229.7509,229.49602,229.87833,0.18022217,1.0,0.0,0.6666666666666666,2.050398254394531,2.0249099731445312,0
879,1462,6,226.36926,223.41455,225.93001,1.9804124,1.4142135623730951,0.0,0.9714045207910317,2.6585449218750004,2.36307373046875,1
883,1157,169,221.22566,207.35207,221.22238,4.279167,24.08318915758459,0.0,10.275457795871965,4.264793395996094,2.8774337768554688,1
887,743,66,224.62383,214.01297,225.72446,3.6915243,9.055385138137417,0.0,4.650095376127923,3.5987030029296876,2.5376174926757815,1
881,1584,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
882,724,2,228.7179,227.93977,228.7179,0.77812195,1.0,0.0,0.5,2.2060226440429687,2.12821044921875,0
882,1523,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
882,1529,2,225.0787,223.41455,225.0787,1.6641617,1.0,0.0,0.5,2.6585449218750004,2.4921295166015627,0
883,1441,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
884,1186,6,226.76186,223.41455,226.53133,2.2853913,1.4142135623730951,0.0,0.9714045207910317,2.6585449218750004,2.3238143920898438,1
884,1189,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
884,1225,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
885,1450,16,226.15302,218.93277,226.33644,3.0091584,5.0,0.0,2.0924192915386923,3.1067230224609377,2.384698486328125,1
884,1522,2,226.54042,226.33797,226.54042,0.20245361,1.0,0.0,0.5,2.3662033081054688,2.345957946777344,0
885,1456,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
893,1402,158,223.35655,212.96646,223.84216,4.1246033,11.045361017187261,0.0,5.378867452094656,3.7033538818359375,2.6643447875976562,1
890,1589,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
895,1385,7,226.98576,223.84216,227.93977,2.2003183,2.8284271247461903,0.0,1.6735395203026948,2.61578369140625,2.3014236450195313,1
902,1392,63,225.17184,217.50755,225.51892,2.7711527,13.038404810405298,0.0,6.21097117111146,3.2492446899414062,2.4828155517578128,1
912,1367,327,209.17014,186.99161,208.53105,10.592987,17.88854381999832,0.0,7.776576316225763,6.300839233398438,4.082986450195313,1
906,1411,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
909,744,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
912,1026,75,217.64209,193.34862,218.46219,6.916224,16.1245154965971,0.0,6.350916090406259,5.665138244628906,3.2357910156250003,1
921,1391,165,226.08987,218.46219,226.33797,2.55888,16.64331697709324,0.0,6.885868926877137,3.1537811279296877,2.3910125732421874,1
910,1428,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
911,757,7,220.44609,216.53424,218.46219,4.4589925,3.0,0.0,1.7142857142857142,3.346575927734375,2.9553909301757812,1
921,1382,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
927,1369,30,227.95647,224.26634,228.33298,1.5823638,5.0990195135927845,0.0,2.3303736812899554,2.5733657836914063,2.2043533325195312,1
927,1387,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
930,890,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
930,895,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
944,898,1629,211.7054,185.98618,209.68028,10.269853,61.1310068623117,0.0,25.075545303131587,6.4013824462890625,3.8294601440429688,1
932,1157,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
936,1161,21,220.04427,212.43446,219.86101,3.5300567,6.0,0.0,2.645550277285121,3.7565536499023438,2.995573425292969,1
940,1195,40,218.52339,194.1754,219.86101,7.9561796,9.0,0.0,3.468909204784533,5.582460021972657,3.147660827636719,1
944,1318,107,227.2271,222.98343,227.54373,1.9137889,10.198039027185569,0.0,4.5749196107167585,2.7016571044921878,2.2772903442382812,1
940,835,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
950,1608,71,223.18198,217.50755,222.54872,3.315875,10.816653826391969,0.0,5.230503580481114,3.2492446899414062,2.6818023681640626,1
948,1182,14,225.82535,217.50755,226.33797,3.3745475,5.385164807134504,0.0,2.5126877628369244,3.2492446899414062,2.4174652099609375,1
953,1403,4,227.31474,224.68715,227.53793,1.8045805,1.4142135623730951,0.0,0.8535533905932737,2.531285095214844,2.2685256958007813,0
956,1315,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
956,1323,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
959,1373,4,228.62094,227.54373,228.72202,0.74987864,2.0,0.0,1.0,2.2456268310546874,2.1379058837890628,0
961,1377,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
963,1378,3,229.3659,228.72339,229.49602,0.48039293,1.0,0.0,0.6666666666666666,2.1276611328125,2.063409423828125,0
963,664,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
965,1309,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
973,876,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
982,1142,429,221.2826,210.80153,221.22238,5.049898,18.788294228055936,0.0,9.19034616218118,3.919847106933594,2.8717407226562504,1
976,1222,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
978,1158,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
978,1208,7,228.09767,225.93001,227.93977,1.097355,2.0,0.0,1.1183467321065985,2.406999206542969,2.190232849121094,1
987,771,4684,214.5492,189.8501,214.5278,7.8734818,97.3498844375277,0.0,45.212335034173854,6.014990234375,3.5450805664062504,1
980,1254,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
980,1366,2,229.30353,229.11105,229.30353,0.192482,1.0,0.0,0.5,2.0888946533203128,2.069647216796875,0
980,1374,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
982,1370,10,225.54346,220.31883,225.92844,2.49851,3.1622776601683795,0.0,1.6226772762414359,2.9681167602539062,2.4456542968750004,1
1005,968,2347,211.37961,185.98618,209.10927,12.2610035,111.00450441310929,0.0,46.83527253203961,6.4013824462890625,3.8620391845703126,1
991,1218,3,228.32642,227.14478,228.72339,0.85039556,1.4142135623730951,0.0,0.8047378541243649,2.2855224609375,2.1673583984375,0
992,1217,6,225.14807,218.93277,226.33644,3.2031133,2.8284271247461903,0.0,1.4131181107698458,3.1067230224609377,2.48519287109375,1
1001,1199,4,226.91966,225.51892,226.33185,1.6288366,3.0,0.0,1.5,2.44810791015625,2.3080337524414065,0
1009,1178,3,226.70654,225.10466,225.51892,1.9797006,1.4142135623730951,0.0,0.8047378541243649,2.4895339965820313,2.329345703125,0
1011,1177,2,227.49149,225.10466,227.49149,2.3868332,1.0,0.0,0.5,2.4895339965820313,2.2508514404296878,0
1019,1345,53,226.03267,220.7726,226.33797,2.5311115,10.816653826391969,0.0,4.248462384256833,2.922740173339844,2.396733093261719,1
1013,1169,2,227.69862,225.51892,227.69862,2.1797028,1.0,0.0,0.5,2.44810791015625,2.230137634277344,0
1014,1003,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1014,1006,1,227.54373,227.54373,227.54373,0.0,0.0,0.0,0.0,2.2456268310546874,2.2456268310546874,0
1016,1000,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1023,1320,33,225.19102,215.54132,226.33797,3.5264554,6.4031242374328485,0.0,2.804570389452516,3.4458679199218754,2.4808975219726563,1
1020,971,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1020,1311,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1022,970,2,219.7113,213.49258,219.7113,6.218712,1.0,0.0,0.5,3.6507415771484375,3.02886962890625,0
1021,1162,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1023,748,5,228.79764,227.93977,228.72339,0.62174296,2.8284271247461903,0.0,1.4957417329238152,2.2060226440429687,2.1202362060546878,1
1023,1519,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
1026,1303,47,228.84116,226.74287,229.11105,0.83239335,14.317821063276353,0.0,5.405036553737066,2.3257125854492187,2.1158843994140626,1
1025,1326,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1026,1505,2,228.13356,227.54373,228.13356,0.5898285,1.0,0.0,0.5,2.2456268310546874,2.1866439819335937,0
1050,1532,1817,220.12048,194.1754,220.7726,6.755595,61.1310068623117,0.0,24.491653076505624,5.582460021972657,2.9879516601562504,1
1029,1309,8,228.55164,225.93001,229.68716,1.6842663,3.1622776601683795,0.0,1.5720614028176843,2.406999206542969,2.14483642578125,1
1031,819,2,227.50748,225.51892,227.50748,1.9885483,1.0,0.0,0.5,2.44810791015625,2.2492523193359375,0
1043,1079,150,228.1574,224.68715,228.33298,1.3271836,13.416407864998739,0.0,6.030637053413702,2.531285095214844,2.1842605590820314,1
1033,1102,5,228.94942,227.54373,229.49602,0.873655,2.8284271247461903,0.0,1.4957417329238152,2.2456268310546874,2.105058288574219,1
1033,1137,6,228.26042,226.74287,228.13638,0.8910777,4.0,0.0,1.8333333333333333,2.3257125854492187,2.1739578247070312,1
1035,1054,23,225.7615,221.22238,225.51892,2.5725796,7.280109889280518,0.0,3.8532006469878963,2.8777618408203125,2.423849487304688,1
1037,1284,7,228.66489,227.93977,228.72339,0.5674595,2.8284271247461903,0.0,1.4969583806598679,2.2060226440429687,2.1335113525390628,1
1035,1544,3,226.97534,224.68715,226.74287,1.9700823,1.0,0.0,0.6666666666666666,2.531285095214844,2.3024658203125,0
1037,1091,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1037,1105,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1041,1057,37,228.58554,226.33797,229.11105,1.1280625,8.246211251235321,0.0,3.4815458793523764,2.3662033081054688,2.1414459228515628,1
1039,1281,2,228.7179,227.93977,228.7179,0.77812195,1.0,0.0,0.5,2.2060226440429687,2.12821044921875,0
1041,856,3,227.00195,225.93001,226.74287,0.9979669,2.0,0.0,1.0,2.406999206542969,2.2998046875,0
1045,597,9,226.65094,223.41455,226.33797,2.258244,6.0,0.0,2.6666666666666665,2.6585449218750004,2.334906005859375,1
1049,1434,4,227.8078,225.51892,227.91699,1.9063404,3.0,0.0,1.5,2.44810791015625,2.2192199707031253,0
1051,1425,2,229.30086,228.72339,229.30086,0.5774689,1.0,0.0,0.5,2.1276611328125,2.0699142456054687,0
1053,613,8,228.36278,225.10466,228.91722,1.4547656,7.0,0.0,3.5,2.4895339965820313,2.1637222290039064,1
1054,1017,4,228.1047,225.10466,228.7179,1.8780944,1.0,0.0,0.75,2.4895339965820313,2.1895294189453125,0
1056,1012,10,227.58939,224.68715,228.13638,1.922256,4.0,0.0,1.7886349517372675,2.531285095214844,2.2410614013671877,1
1058,1009,2,228.7179,227.93977,228.7179,0.77812195,1.0,0.0,0.5,2.2060226440429687,2.12821044921875,0
1060,1545,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1069,601,320,219.55737,204.8967,220.31883,5.9969873,36.345563690772494,0.0,14.431405257748747,4.5103302001953125,3.0442626953125003,1
1065,817,13,225.96637,216.53424,229.11105,4.075115,2.8284271247461903,0.0,1.5033233666819272,3.346575927734375,2.4033630371093753,1
1067,811,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1067,1266,2,228.10815,226.33797,228.10815,1.7701797,1.0,0.0,0.5,2.3662033081054688,2.1891845703125,0
1079,1545,617,225.13214,217.50755,225.10466,2.5066435,48.507731342539614,0.0,24.032277335079883,3.2492446899414062,2.486785888671875,1
1070,1533,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1071,691,12,223.57195,212.43446,225.10466,5.719753,4.0,0.0,1.8875234616560739,3.7565536499023438,2.6428054809570316,1
1071,790,2,226.54042,226.33797,226.54042,0.20245361,1.0,0.0,0.5,2.3662033081054688,2.345957946777344,0
1074,772,48,226.0627,222.98343,225.93001,1.771834,17.11724276862369,0.0,8.330893926402892,2.7016571044921878,2.3937301635742188,1
1073,613,3,229.62346,229.49602,229.49602,0.18022217,2.0,0.0,1.0,2.050398254394531,2.0376541137695314,0
1075,804,68,222.09843,208.53105,222.98343,5.7199273,14.142135623730951,0.0,6.248609168857042,4.146894836425782,2.7901565551757814,1
1076,631,11,220.95483,213.49258,219.39902,6.326955,6.0,0.0,3.0416539197009302,3.6507415771484375,2.9045166015625004,1
1075,820,2,226.11545,224.68715,226.11545,1.4282913,1.0,0.0,0.5,2.531285095214844,2.3884552001953128,0
1077,1426,3,216.69615,207.35207,214.01297,8.928715,1.0,0.0,0.6666666666666666,4.264793395996094,3.3303848266601563,0
1078,1562,5,227.92502,226.33797,228.33298,1.2699977,1.4142135623730951,0.0,0.882842712474619,2.3662033081054688,2.2074981689453126,1
1079,803,4,227.62572,226.33797,227.14331,1.3710108,3.0,0.0,1.5,2.3662033081054688,2.2374282836914063,0
1084,612,268,219.14014,201.61989,222.54872,7.808173,31.144823004794873,0.0,11.855470017066745,4.838011169433594,3.085986328125,1
1081,1026,3,227.25594,225.10466,227.93977,1.5544602,1.0,0.0,0.6666666666666666,2.4895339965820313,2.2744064331054688,0
1081,1475,9,225.1196,221.22238,224.68715,2.8764193,4.47213595499958,0.0,2.248884987847994,2.8777618408203125,2.4880401611328127,1
1081,1494,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1083,1023,3,228.71703,227.93977,228.33298,0.8367065,2.0,0.0,1.0,2.2060226440429687,2.1282974243164063,0
1085,1378,10,224.09212,217.02328,224.68054,3.7484043,5.0,0.0,2.528538328578604,3.2976715087890627,2.590788269042969,1
1085,785,3,228.59233,228.33298,228.33298,0.36678863,2.0,0.0,1.0,2.1667022705078125,2.1407669067382815,0
1085,1382,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
1086,628,3,218.8749,215.54132,219.86101,2.4218333,1.0,0.0,0.6666666666666666,3.4458679199218754,3.1125106811523438,0
1086,773,4,225.89487,223.41455,225.91595,1.9440424,2.0,0.0,1.0,2.6585449218750004,2.410513305664063,0
1086,781,8,226.14471,223.41455,225.51733,2.089258,4.0,0.0,2.0,2.6585449218750004,2.385528564453125,1
1087,814,8,224.20227,220.7726,224.05084,2.6053696,4.0,0.0,2.0,2.922740173339844,2.57977294921875,1
1128,1359,6185,214.73044,186.99161,215.54132,8.558863,76.96752561957543,0.0,35.00334321182285,6.300839233398438,3.5269561767578126,1
1089,732,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1093,824,27,225.64726,218.93277,226.33797,2.7495077,12.165525060596439,0.0,5.782500062353297,3.1067230224609377,2.4352737426757813,1
1096,657,11,212.27138,203.61568,211.89642,5.3548517,6.0,0.0,2.8181818181818183,4.638432312011719,3.772862243652344,1
1097,796,20,225.72966,220.31883,225.51892,2.88263,4.47213595499958,0.0,2.2482098337870573,2.9681167602539062,2.4270339965820313,1
1097,788,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1099,807,31,222.81537,211.89642,223.41455,5.3079157,8.06225774829855,0.0,3.5396122485648998,3.810357666015625,2.718463134765625,1
1103,861,391,220.52745,207.35207,220.7726,5.1538877,44.181444068749045,0.0,21.65150766814294,4.264793395996094,2.9472549438476565,1
